sample_id,longitude,latitude,parcel_id,crop_type,N_mg_kg,P_mg_kg,K_mg_kg,SOC_percent,pH,easting,northing,B02,B03,B04,B08,B11,B12,sand,clay,silt,bulk_density,NDVI,EVI,NDRE
SAMP_0075,76.04580744380961,27.158898850998487,PARCEL_003,maize,53.34,34.22,67.33,0.73,6.74,603617.1243507209,3004466.633516724,0.06085134297609329,0.10034625977277756,0.15370111167430878,0.23138505220413208,0.2304864078760147,0.1765836924314499,54.267520904541016,21.829757690429688,23.902721405029297,1.5219457149505615,0.2017313209787137,0.11442911287947764,0.3950148439423637
SAMP_0076,76.01845124258703,27.179655816211024,PARCEL_001,rice,97.87,45.01,66.29,1.14,6.49,600887.8762058445,3006743.636278357,0.08411771059036255,0.14397069811820984,0.16584208607673645,0.4058828353881836,0.2084665596485138,0.15015988051891327,42.156612396240234,29.536701202392578,28.306690216064453,1.433866262435913,0.4198535699587753,0.33903054608677063,0.476330734113448
SAMP_0077,76.09448803531201,27.181073535201733,PARCEL_002,wheat,73.47,46.03,60.51,0.96,6.79,608419.2365706624,3006964.134622877,0.07564541697502136,0.1280851662158966,0.16845324635505676,0.3423406481742859,0.21643352508544922,0.15972024202346802,46.53843688964844,26.748266220092773,26.713294982910156,1.4657341241836548,0.34042576405392044,0.24344165183471997,0.4554500952209239
SAMP_0078,76.08391909777137,27.18425479550767,PARCEL_002,wheat,73.45,44.03,80.61,0.99,6.27,607369.1652842936,3007307.4412210598,0.07564494013786316,0.12808427214622498,0.168453186750412,0.34233707189559937,0.22197628021240234,0.16637153923511505,49.586952209472656,24.808300018310547,25.60474395751953,1.4879051446914673,0.3404213024855132,0.24343677725876697,0.455448721583359
SAMP_0079,76.09378387326953,27.12575679236477,PARCEL_004,cotton,86.55,47.69,78.95,1.02,6.45,608402.869784524,3000835.898081101,0.0846715122461319,0.1450090855360031,0.16543494164943695,0.4100363552570343,0.202806293964386,0.14336755871772766,39.04346466064453,31.51779556274414,29.438743591308594,1.4112251996994019,0.42504537571636924,0.345949417856603,0.4774875176748875
SAMP_0080,76.05245210442652,27.178194029961407,PARCEL_001,rice,121.22,56.2,85.34,1.33,6.01,604257.5822945534,3006609.518572036,0.10114988684654236,0.17590603232383728,0.1420503556728363,0.5336241722106934,0.19501303136348724,0.13401564955711365,34.757171630859375,34.24543762207031,30.997390747070312,1.3800522089004517,0.579530232942798,0.6015690069590153,0.5041619618174367
SAMP_0081,76.06938010834993,27.161685375252013,PARCEL_005,rice,93.4,52.83,75.12,1.23,6.61,605950.1980795447,3004794.9872081717,0.08642030507326126,0.1482880711555481,0.16397196054458618,0.42315229773521423,0.20426563918590546,0.14511877298355103,39.84610366821289,31.00702476501465,29.146869659423828,1.4170626401901245,0.44144034850475017,0.3683984181662749,0.48100246594970564
SAMP_0082,76.06072469011505,27.131116764698277,UNASSIGNED,cotton,116.21,59.36,75.31,1.31,6.19,605121.1996466742,3001401.5424890383,0.0959312692284584,0.16612112522125244,0.15164469182491302,0.4944845139980316,0.19667232036590576,0.13600680232048035,35.669776916503906,33.66468811035156,30.66553497314453,1.386689305305481,0.530605673112175,0.5087042316058336,0.4970641624628653
SAMP_0083,76.0687830031198,27.172818785082622,PARCEL_002,wheat,90.68,50.96,81.45,1.12,6.41,605880.5298316672,3006027.7661034316,0.0857444778084755,0.14702089130878448,0.16456888616085052,0.4180835783481598,0.20516349375247955,0.14619620144367218,40.339927673339844,30.69277572631836,28.96729278564453,1.420654058456421,0.4351044707258573,0.3596129955685931,0.4796682765647355
SAMP_0084,76.03846485174651,27.191223061549735,PARCEL_001,rice,122.99,58.25,90.49,1.43,6.02,602859.9409501874,3008041.230580696,0.09988366067409515,0.17353187501430511,0.1445477306842804,0.5241274833679199,0.18064314126968384,0.11677178740501404,26.853734970092773,39.27489471435547,33.871368408203125,1.3225725889205933,0.5676593729014868,0.5778220988335337,0.5025312197726369
SAMP_0085,76.0418982321974,27.18274620421068,PARCEL_001,rice,108.43,57.84,115.37,1.2,5.78,603207.8417804661,3007105.04633893,0.09206441789865494,0.15887078642845154,0.15750601887702942,0.465483158826828,0.19549426436424255,0.13459312915802002,35.0218505859375,34.077003479003906,30.901145935058594,1.3819770812988281,0.49435391652372784,0.4476317868747287,0.4910874268168705
SAMP_0086,76.01656966154474,27.14943127536969,PARCEL_003,maize,103.11,55.88,78.74,1.2,6.28,600728.5980384515,3003394.090244408,0.09344661235809326,0.16146239638328552,0.15553872287273407,0.47584959864616394,0.1997043341398239,0.13964520394802094,37.337379455566406,32.603485107421875,30.05913543701172,1.3988173007965088,0.5073120057128625,0.46877533528896975,0.4933018752429898
SAMP_0087,76.04159521054909,27.12863436045183,PARCEL_003,maize,94.39,50.23,70.3,1.1,6.36,603227.5630458593,3001110.6977997823,0.08443059027194977,0.14455735683441162,0.16561543941497803,0.40822941064834595,0.21269828081130981,0.15523794293403625,44.48405456542969,28.05560302734375,27.460342407226562,1.4507931470870972,0.4227867013298026,0.34292839874551534,0.4769869130815595
SAMP_0088,76.03603473354278,27.12619539344927,PARCEL_003,maize,91.68,50.38,63.62,1.1,6.42,602678.6828786317,3000835.9721335787,0.08376769721508026,0.1433144211769104,0.16608530282974243,0.40325772762298584,0.21212193369865417,0.154546320438385,44.16706085205078,28.25732421875,27.57561492919922,1.4484877586364746,0.4165721052291611,0.33470341930497366,0.4755882768941497
SAMP_0089,76.06508364131419,27.168372569192805,PARCEL_002,wheat,80.64,45.27,77.88,0.99,6.19,605518.2036979633,3005532.127735644,0.08089698106050491,0.13793183863162994,0.167655348777771,0.3817273676395416,0.208540678024292,0.15024881064891815,42.19736862182617,29.510765075683594,28.291866302490234,1.4341627359390259,0.3896591801391162,0.300505587185229,0.46914502055543855
SAMP_0090,76.0654967865783,27.13601084067552,PARCEL_004,cotton,106.39,54.27,78.47,1.27,6.37,605589.5631789942,3001947.6742934166,0.08908798545598984,0.15328997373580933,0.1612384021282196,0.44315990805625916,0.20143741369247437,0.14172491431236267,38.290584564208984,31.996902465820312,29.712512969970703,1.4057496786117554,0.4664498579454821,0.4044946373315242,0.4859921062428895
SAMP_0091,76.05737206428039,27.144768644177308,UNASSIGNED,maize,69.26,42.53,42.98,0.84,6.22,604776.190226736,3002910.9936713185,0.06572429835796356,0.10948305577039719,0.16164760291576385,0.2679322361946106,0.22754116356372833,0.17304939031600952,52.64763641357422,22.860593795776367,24.49176788330078,1.5101646184921265,0.24741531981331744,0.15228023015374356,0.4198271341875148
SAMP_0092,76.04078947254892,27.14227833639811,PARCEL_003,maize,67.29,40.54,62.27,0.98,6.52,603135.1817866056,3002621.4076079237,0.07276833057403564,0.12269061803817749,0.16766376793384552,0.3207624852657318,0.2275017946958542,0.17300215363502502,52.6259880065918,22.874370574951172,24.499637603759766,1.5100072622299194,0.31345308801271204,0.21490765289610786,0.4466579797318744
SAMP_0093,76.0198751863333,27.124852613973456,PARCEL_003,maize,79.74,48.02,85.72,0.94,6.35,601078.2595462534,3000674.1271545603,0.07671661674976349,0.13009366393089294,0.16851891577243805,0.35037463903427124,0.21580801904201508,0.15896962583065033,46.19440841674805,26.967193603515625,26.838397979736328,1.4632320404052734,0.3504682638225781,0.2545411062100076,0.45847139914107826
SAMP_0094,76.10302028140113,27.134976311451325,PARCEL_004,cotton,125.08,59.16,92.76,1.43,6.12,609309.3723118189,3001865.1778195547,0.10564829409122467,0.18434055149555206,0.13234949111938477,0.5673621892929077,0.18445712327957153,0.1213485524058342,28.951417922973633,37.940006256103516,33.10857391357422,1.337828516960144,0.6217027818046421,0.6930940494597297,0.509538700624671
SAMP_0095,76.0448969764124,27.125851234963736,PARCEL_003,maize,105.27,49.15,64.91,1.14,6.27,603557.3705927408,3000805.1226181937,0.09218408912420273,0.1590951681137085,0.15734142065048218,0.46638068556785583,0.20534610748291016,0.1464153379201889,40.44036102294922,30.628862380981445,28.93077850341797,1.4213844537734985,0.49547588875933224,0.44943359297252305,0.49128278197384945
SAMP_0096,76.05972844841807,27.202757035042108,UNASSIGNED,wheat,100.76,55.87,91.75,1.21,6.02,604955.4376779415,3009336.513722791,0.09019005298614502,0.15535634756088257,0.15993833541870117,0.4514254033565521,0.19647997617721558,0.13577598333358765,35.563987731933594,33.73200988769531,30.704002380371094,1.3859199285507202,0.4767817412949414,0.42009976887535805,0.48793335552366657
SAMP_0097,76.10302896878815,27.15194049470108,PARCEL_004,cotton,138.77,67.19,87.06,1.54,5.86,609293.7265333046,3003744.367791386,0.11223569512367249,0.19669193029403687,0.11597063392400742,0.6167677640914917,0.1671741008758545,0.10060892254114151,19.445755004882812,43.98906707763672,36.56517791748047,1.2686964273452759,0.6834596515261252,0.8512187382852057,0.5164064509855917
SAMP_0098,76.05467749745424,27.19009051146969,PARCEL_001,rice,123.79,63.72,88.03,1.42,6.3,604466.9644241058,3007929.180757058,0.1060011237859726,0.18500211834907532,0.1315358430147171,0.5700085163116455,0.1863405853509903,0.12360870838165283,29.987323760986328,37.280792236328125,32.73188400268555,1.3453624248504639,0.6250106176008013,0.7007870279493569,0.5099350661935782
SAMP_0099,76.04323608234448,27.156602464202788,PARCEL_003,maize,59.02,33.73,64.85,0.72,7.14,603364.455249311,3004210.1366766575,0.06149947643280029,0.1015615165233612,0.15495213866233826,0.23624607920646667,0.23541614413261414,0.18249937891960144,56.978878021240234,20.104351043701172,22.916767120361328,1.5416646003723145,0.20780754316061772,0.11921940566046857,0.39870199600492
SAMP_0100,76.06141690844382,27.14354304258921,UNASSIGNED,cotton,76.65,39.63,67.47,0.92,6.64,605178.1728728783,3002778.6123167896,0.07192593067884445,0.12111111730337143,0.16725768148899078,0.31444448232650757,0.2251964509487152,0.170235738158226,51.3580436706543,23.681243896484375,24.960712432861328,1.5007858276367188,0.30555561484646415,0.20689202485155198,0.4438775788611708
SAMP_0101,76.06670211377711,27.142164972793132,PARCEL_004,cotton,83.84,47.54,71.99,1.0,6.47,605703.2278689435,3002630.397888322,0.07552213966846466,0.12785401940345764,0.1684378832578659,0.34141606092453003,0.21255715191364288,0.15506857633590698,44.40643310546875,28.104997634887695,27.488571166992188,1.4502285718917847,0.33927005888726175,0.24218124410867684,0.4550940928767654
SAMP_0102,76.09217126710834,27.185550281636505,PARCEL_002,wheat,91.15,45.62,82.28,1.01,6.66,608185.4037545045,3007458.0403934903,0.08092289417982101,0.13798043131828308,0.16764461994171143,0.3819217085838318,0.22021503746509552,0.16425804793834686,48.61827087402344,25.42473602294922,25.956993103027344,1.4808602333068848,0.38990214196167045,0.3008043298343077,0.4692061419702504
SAMP_0103,76.0207056731891,27.177812939827643,PARCEL_001,rice,93.16,48.37,80.56,1.1,6.64,601112.8754618412,3006541.31214613,0.0818164050579071,0.13965576887130737,0.1672361195087433,0.38862305879592896,0.21638306975364685,0.15965968370437622,46.510684967041016,26.765926361083984,26.723384857177734,1.4655323028564453,0.39827882299685835,0.3112135285383835,0.47128008333024934
SAMP_0104,76.05674460151951,27.180395682348188,UNASSIGNED,rice,132.29,60.33,86.45,1.38,6.24,604680.7772700147,3006856.9779668055,0.10016357898712158,0.17405672371387482,0.14400476217269897,0.5262268781661987,0.1932055950164795,0.13184672594070435,33.76307678222656,34.87804412841797,31.35887908935547,1.3728224039077759,0.570283604934306,0.5830009829321678,0.5028964743810102
SAMP_0105,76.0856947821427,27.192103542386302,PARCEL_002,wheat,91.67,45.72,62.05,0.98,6.34,607537.5420675722,3008178.398718713,0.08151450753211975,0.1390897035598755,0.16738258302211761,0.3863588571548462,0.22290517389774323,0.16748620569705963,50.097843170166016,24.483190536499023,25.418964385986328,1.491620659828186,0.3954485943164169,0.3076727110917904,0.47058679399298786
SAMP_0106,76.07968078544556,27.165248687876815,PARCEL_005,rice,106.25,53.68,87.83,1.19,6.4,606967.4252934412,3005198.446101524,0.0933605432510376,0.16130101680755615,0.15566545724868774,0.4752040505409241,0.19323299825191498,0.13187959790229797,33.77815246582031,34.86845016479492,31.3533935546875,1.3729320764541626,0.5065050527038613,0.46743703120869246,0.49316659023785764
SAMP_0107,76.06757732866053,27.158900044486717,PARCEL_004,cotton,91.36,51.18,66.52,1.09,6.31,605774.1978204787,3004484.9268798935,0.08190619945526123,0.13982412219047546,0.16719090938568115,0.3892964720726013,0.20704273879528046,0.1484512984752655,41.37350845336914,30.03504180908203,28.591449737548828,1.428170919418335,0.3991205732372397,0.3122713680091364,0.4714848610827065
SAMP_0108,76.01780274141736,27.168286729217357,UNASSIGNED,maize,97.52,45.67,79.1,1.04,6.53,600833.8497191101,3005483.735971299,0.08276792615652084,0.14143985509872437,0.1667187511920929,0.3957594633102417,0.2089129090309143,0.15069550275802612,42.402099609375,29.380481719970703,28.217422485351562,1.4356516599655151,0.4071992589451625,0.3225357634001537,0.4734175928680267
SAMP_0109,76.04635884171137,27.176058900313713,PARCEL_001,rice,104.4,54.32,87.9,1.16,6.37,603655.907521548,3006367.9536356535,0.09383009374141693,0.16218142211437225,0.15496738255023956,0.47872570157051086,0.2008880227804184,0.14106562733650208,37.9884147644043,32.18919372558594,29.822391510009766,1.4035520553588867,0.5109071364878255,0.4747734390914538,0.4939003917387802
SAMP_0110,76.06577050969553,27.187007747807137,PARCEL_002,wheat,114.84,57.38,107.52,1.34,6.0,605568.7161604344,3007596.984870277,0.10454156994819641,0.18226544559001923,0.13485287129878998,0.5590617656707764,0.18737058341503143,0.12484470754861832,30.553821563720703,36.92029571533203,32.525882720947266,1.3494822978973389,0.6113272033352299,0.6694720714534566,0.5082726147876445
SAMP_0111,76.04191410108243,27.19561365955256,PARCEL_001,rice,123.21,63.29,108.51,1.5,5.91,603197.5688518204,3008530.4250652343,0.1036938726902008,0.18067601323127747,0.13671958446502686,0.5527040958404541,0.17515528202056885,0.11018633842468262,23.83540153503418,41.195655822753906,34.96894073486328,1.3006211519241333,0.6033800741963289,0.6518835535780052,0.5072786649205245
SAMP_0112,76.06078210067652,27.148091689436185,UNASSIGNED,rice,51.11,37.35,41.48,0.66,6.81,605111.0073794614,3003281.9464281118,0.06059158965945244,0.09985922276973724,0.15318238735198975,0.22943691909313202,0.23263099789619446,0.17915719747543335,55.447044372558594,21.079151153564453,23.47380828857422,1.5305240154266357,0.19929609002121615,0.11252993827842213,0.39349898116132676
SAMP_0113,76.07528051683563,27.133885324837856,PARCEL_004,cotton,102.6,49.78,79.37,1.18,6.48,606561.202327563,3001720.4879504032,0.08865240216255188,0.15247325599193573,0.16172508895397186,0.43989303708076477,0.20135515928268433,0.14162619411945343,38.245338439941406,32.02569580078125,29.728965759277344,1.4054206609725952,0.4623663019600109,0.3984413724165306,0.4852061713335102
SAMP_0114,76.02904031618091,27.184225006987305,PARCEL_001,rice,95.66,50.63,74.7,1.13,6.46,601932.7436004033,3007258.339866597,0.08374229073524475,0.14326679706573486,0.16610252857208252,0.4030671715736389,0.20383301377296448,0.14459961652755737,39.608154296875,31.158447265625,29.2333984375,1.4153320789337158,0.41633390347533894,0.3343906848655872,0.47553399462773305
SAMP_0115,76.01899852977473,27.16609124353217,UNASSIGNED,rice,91.53,52.94,61.52,0.99,6.4,600954.2990313865,3005241.498993834,0.08082346618175507,0.13779398798942566,0.1676853746175766,0.3811759948730469,0.20943041145801544,0.15131649374961853,42.68672561645508,29.199356079101562,28.11391830444336,1.437721610069275,0.38897002434986905,0.2996591325295655,0.46897126022820024
SAMP_0116,76.04529293203069,27.18685192179834,PARCEL_001,rice,116.07,53.12,77.18,1.29,6.32,603540.3429835815,3007562.6472268444,0.09836158156394958,0.17067795991897583,0.1474081575870514,0.5127118825912476,0.19650834798812866,0.1358100324869156,35.57959747314453,33.722076416015625,30.698326110839844,1.3860334157943726,0.5533898424073406,0.550338896230447,0.5004960586126285
SAMP_0117,76.02415731319904,27.1581801811412,PARCEL_003,maize,92.97,46.25,73.8,1.09,5.97,601472.5739550143,3004369.334925709,0.08579446375370026,0.1471146047115326,0.1645260900259018,0.4184584617614746,0.21112383902072906,0.15334860980510712,43.61811065673828,28.606657028198242,27.775230407714844,1.4444953203201294,0.43557307128814954,0.36025796844815633,0.47976799663053316
SAMP_0118,76.03089647000546,27.19135464573437,PARCEL_001,rice,113.24,61.71,86.6,1.46,6.24,602110.1252771395,3008049.619288521,0.0999283641576767,0.17361567914485931,0.14446137845516205,0.5244626998901367,0.18989303708076477,0.12787163257598877,31.9411678314209,36.037437438964844,32.021392822265625,1.359572172164917,0.5680784019241387,0.5786464135232188,0.50258972528311
SAMP_0119,76.09488166458846,27.16637431364396,UNASSIGNED,cotton,124.87,61.32,109.37,1.43,6.05,608472.4438655095,3005336.1862288127,0.10139493644237518,0.17636549472808838,0.14155493676662445,0.5354620218276978,0.18320852518081665,0.11985022574663162,28.264684677124023,38.377017974853516,33.358299255371094,1.3328341245651245,0.5818275008633983,0.6062610082752043,0.504471264102175
SAMP_0120,76.04739052196659,27.14342455180266,PARCEL_003,maize,74.9,39.64,51.81,0.83,6.51,603788.284740927,3002753.8153983513,0.07237514853477478,0.12195340543985367,0.1674843430519104,0.3178136348724365,0.22673141956329346,0.1720777153968811,52.2022819519043,23.14400291442871,24.65371322631836,1.5069257020950317,0.30976698576716705,0.211147786924755,0.4453726893527476
SAMP_0121,76.03393464489925,27.127962887476908,PARCEL_003,maize,84.44,51.12,87.9,1.1,6.41,602468.9241426163,3001030.0461029676,0.08517514169216156,0.14595338702201843,0.165040984749794,0.41381359100341797,0.20657047629356384,0.1478845775127411,41.113765716552734,30.20033073425293,28.685901641845703,1.4262819290161133,0.42976702037799097,0.35232003805521794,0.4785209104800528
SAMP_0122,76.08242249100235,27.13028314771911,PARCEL_004,cotton,88.0,47.33,75.68,1.03,6.07,607272.4655319672,3001327.5435641687,0.08284062147140503,0.14157617092132568,0.16667574644088745,0.396304726600647,0.21044375002384186,0.15253250300884247,43.24406051635742,28.844688415527344,27.911251068115234,1.4417750835418701,0.40788089668399286,0.3234111606721095,0.4735779925497643
SAMP_0123,76.02386035824748,27.137405102817137,PARCEL_003,maize,85.91,51.01,65.45,1.08,6.43,601461.9162595423,3002067.7994882725,0.08216680586338043,0.14031276106834412,0.1670553833246231,0.3912510871887207,0.2154180407524109,0.15850165486335754,45.979923248291016,27.103683471679688,26.916393280029297,1.4616721868515015,0.4015638644810211,0.3153542227580104,0.4720756066146593
SAMP_0124,76.08197753748087,27.158504131880527,PARCEL_004,cotton,128.86,61.46,113.65,1.47,6.14,607201.429166982,3004453.2891553845,0.10419637709856033,0.18161821365356445,0.13561835885047913,0.5564728379249573,0.18578097224235535,0.1229371652007103,29.67953109741211,37.476661682128906,32.843807220458984,1.3431239128112793,0.6080910738863701,0.6622581149977683,0.5078704361334666
SAMP_0125,76.05730204846242,27.188890199345128,UNASSIGNED,wheat,124.86,59.91,108.56,1.41,5.73,604728.0676409638,3007798.408025676,0.10549837350845337,0.18405944108963013,0.13269296288490295,0.5662378072738647,0.1843135952949524,0.1211763322353363,28.87248420715332,37.990238189697266,33.13727569580078,1.3372544050216675,0.6202972639056635,0.6898493089068868,0.5093692760007051
SAMP_0126,76.06905044804327,27.196882564050792,PARCEL_002,wheat,113.75,57.64,80.6,1.27,6.06,605884.301041512,3008693.6191124567,0.08976031839847565,0.15455061197280884,0.16045689582824707,0.4482024312019348,0.198109969496727,0.13773196935653687,36.460487365722656,33.1615104675293,30.37799835205078,1.3924399614334106,0.4727530206062531,0.4139648344150395,0.487184299696673
SAMP_0127,76.02785875281585,27.17002866604959,PARCEL_001,rice,81.21,43.36,74.27,1.01,6.33,601828.5817305672,3005684.8164081085,0.06997861713171005,0.11745990812778473,0.16600319743156433,0.2998396158218384,0.21736474335193634,0.16083769500255585,47.05060577392578,26.422340393066406,26.527053833007812,1.469459056854248,0.2872995237504535,0.1889257051984963,0.4370474856234697
SAMP_0128,76.03095385043414,27.14685550642974,PARCEL_003,maize,82.07,45.75,47.5,0.87,6.55,602156.3133988378,3003120.389868024,0.07519501447677612,0.1272406429052353,0.16838926076889038,0.338962584733963,0.2253747582435608,0.17044971883296967,51.456119537353516,23.618831634521484,24.925045013427734,1.501499056816101,0.3362032196729504,0.23885331366248946,0.45414087521629626
SAMP_0129,76.07310286002044,27.175839886938416,PARCEL_002,wheat,102.92,56.24,72.84,1.19,6.23,606305.6491382149,3006366.077346031,0.08794323354959488,0.15114355087280273,0.16248410940170288,0.4345742464065552,0.20317409932613373,0.14380891621112823,39.245750427246094,31.389066696166992,29.36518096923828,1.412696361541748,0.4557178278436698,0.38872137521760525,0.4839031643741743
SAMP_0130,76.01891247004458,27.175117486671365,PARCEL_001,rice,87.48,49.33,81.17,1.03,6.13,600937.65205637,3006241.2863068,0.08361346274614334,0.1430252492427826,0.16618894040584564,0.40210098028182983,0.20617514848709106,0.14741018414497375,40.89632797241211,30.338699340820312,28.764972686767578,1.4247006177902222,0.4151262080990493,0.332807911516229,0.4752582374636038
SAMP_0131,76.036977862805,27.16406979946738,UNASSIGNED,wheat,75.04,46.87,59.91,0.98,6.79,602737.5125702252,3005032.1726574553,0.07268766313791275,0.12253937125205994,0.16762840747833252,0.3201574981212616,0.22348903119564056,0.16818682849407196,50.41896057128906,24.278841018676758,25.302200317382812,1.4939560890197754,0.31269679769742,0.21413356361621172,0.4463960342636903
SAMP_0132,76.06401899713924,27.201401656700646,UNASSIGNED,maize,98.59,49.72,66.09,1.14,6.52,605381.6766460516,3009189.9744405956,0.08528222143650055,0.14615416526794434,0.16495436429977417,0.4146167039871216,0.21095314621925354,0.1531437784433365,43.524227142333984,28.666400909423828,27.809375762939453,1.443812608718872,0.43077088099877525,0.3536842366579456,0.4787383821770303
SAMP_0133,76.03522145266031,27.18871023187694,PARCEL_001,rice,109.18,59.79,89.94,1.31,6.21,602540.9600894304,3007760.220346494,0.10099630057811737,0.17561805248260498,0.1423588991165161,0.5324722528457642,0.19165125489234924,0.12998151779174805,32.90818786621094,35.42205810546875,31.669754028320312,1.3666050434112549,0.578090315769912,0.5986442948764218,0.5039670754956488
SAMP_0134,76.04936281667815,27.1985032984441,PARCEL_001,rice,125.4,62.22,92.67,1.42,6.14,603932.7038141435,3008856.6742076315,0.10610154271125793,0.18519040942192078,0.13130292296409607,0.5707616209983826,0.17767158150672913,0.11320589482784271,25.2193660736084,40.31494903564453,34.46568298339844,1.3106863498687744,0.6259519894765874,0.7029910292834557,0.5100471935528598
SAMP_0135,76.09824925608001,27.172569946895713,PARCEL_002,wheat,105.72,48.54,59.72,1.18,6.3,608800.0950821327,3006025.4161399803,0.0886809453368187,0.15252676606178284,0.16169369220733643,0.4401071071624756,0.20486439764499664,0.14583729207515717,40.17542266845703,30.79745864868164,29.027122497558594,1.4194576740264893,0.4626338403782206,0.39883602177564337,0.4852580220163513
SAMP_0136,76.0988260275543,27.20246970275672,PARCEL_002,wheat,65.41,37.33,52.15,0.79,6.75,608828.2118558096,3009338.0352470875,0.06570286303758621,0.10944286733865738,0.16161979734897614,0.26777148246765137,0.22392448782920837,0.1687093824148178,50.65846633911133,24.12643051147461,25.215099334716797,1.4956979751586914,0.24721434763185582,0.1521042896671004,0.41973115606628497
SAMP_0137,76.06603704097803,27.181028712984407,PARCEL_002,wheat,123.2,59.88,87.04,1.37,6.15,605600.7493211753,3006934.891602608,0.10467301309108734,0.18251191079616547,0.13455943763256073,0.5600476264953613,0.19509494304656982,0.13411393761634827,34.802223205566406,34.216766357421875,30.98101043701172,1.3803797960281372,0.612559547457238,0.6722381262124034,0.5084248423719004
SAMP_0138,76.062470845714,27.123668416475464,UNASSIGNED,maize,108.51,56.94,106.6,1.29,6.25,605301.2379649006,3000577.933442755,0.09582830220460892,0.16592806577682495,0.15181498229503632,0.49371230602264404,0.19035348296165466,0.12842416763305664,32.19441223144531,35.87628173828125,31.929306030273438,1.3614139556884766,0.529640388431343,0.5069982876444783,0.49691355207935284
SAMP_0139,76.01558791181684,27.146723069907537,PARCEL_003,maize,112.51,59.93,87.06,1.26,6.17,600633.7402216991,3003093.3102289448,0.09492532908916473,0.16423499584197998,0.15327563881874084,0.4869399666786194,0.19372358918190002,0.1324683129787445,34.047969818115234,34.696746826171875,31.25528335571289,1.374894380569458,0.5211749369974618,0.49223080500728705,0.4955733703081849
SAMP_0140,76.1034874761393,27.191009430318935,PARCEL_002,wheat,81.32,52.5,62.04,0.95,6.36,609301.0933706176,3008072.5879175165,0.07545250654220581,0.12772344052791595,0.16842851042747498,0.34089380502700806,0.21301917731761932,0.15562301874160767,44.660545349121094,27.943288803100586,27.396163940429688,1.4520766735076904,0.3386171965499633,0.24147077878839412,0.4548922740704121
SAMP_0141,76.06639755820468,27.15894211882713,PARCEL_004,cotton,77.99,53.44,68.44,1.11,6.44,605657.2601362998,3004488.593783246,0.08187775313854218,0.13977079093456268,0.1672053188085556,0.38908320665359497,0.21200557053089142,0.15440669655799866,44.10306930541992,28.29804801940918,27.598880767822266,1.4480223655700684,0.3988539717958568,0.31193608520676364,0.4714201213492255
SAMP_0142,76.08605106026457,27.136844314395923,PARCEL_004,cotton,112.51,57.14,90.45,1.23,6.05,607625.8129664893,3002057.447511289,0.09958279132843018,0.17296774685382843,0.14512553811073303,0.5218709707260132,0.19415676593780518,0.1329881250858307,34.28622055053711,34.54513168334961,31.168643951416016,1.3766270875930786,0.5648386874952778,0.5722993852702593,0.5021355532510225
SAMP_0143,76.06510246616097,27.132249992288227,PARCEL_004,cotton,130.17,57.5,68.33,1.33,6.33,605554.0162424883,3001530.7440100363,0.09849104285240173,0.1709206998348236,0.14717097580432892,0.5136828422546387,0.19615592062473297,0.1353871077299118,35.38575744628906,33.845428466796875,30.768814086914062,1.384623646736145,0.5546035392922647,0.5526329109585123,0.5006724642026812
SAMP_0144,76.09431680807525,27.187545622821386,PARCEL_002,wheat,86.66,47.84,81.38,1.04,6.0,608396.0171740848,3007680.925364191,0.07900770008563995,0.13438944518566132,0.1682613492012024,0.3675577640533447,0.21054114401340485,0.15264937281608582,43.297630310058594,28.810598373413086,27.891769409179688,1.442164659500122,0.37194719247998204,0.27919418414135494,0.46452757297163993
SAMP_0145,76.06757076616564,27.175648014609372,PARCEL_002,wheat,109.85,49.06,101.4,1.18,5.91,605757.7624567761,3006340.14636301,0.08659078925848007,0.14860773086547852,0.16381517052650452,0.4244309365749359,0.2017640322446823,0.14211684465408325,38.470218658447266,31.882587432861328,29.647197723388672,1.407056212425232,0.44303865831361866,0.37063697361561515,0.4813343695312463
SAMP_0146,76.07877907845878,27.16360602059541,PARCEL_005,rice,120.93,55.53,68.43,1.22,6.27,606879.648437321,3005015.7139833234,0.09530608355998993,0.16494891047477722,0.15266691148281097,0.48979565501213074,0.19769535958766937,0.13723443448543549,36.232444763183594,33.30662536621094,30.46092987060547,1.3907814025878906,0.5247445705180616,0.4984157969193652,0.49614271222820716
SAMP_0147,76.02772567693866,27.14643116197424,PARCEL_003,maize,77.7,41.89,73.34,0.9,6.26,601836.8010622083,3003070.7618740895,0.07502813637256622,0.12692776322364807,0.16836000978946686,0.33771103620529175,0.21721263229846954,0.1606551557779312,46.96694564819336,26.4755802154541,26.557476043701172,1.4688504934310913,0.33463883728605737,0.237165043429505,0.4536497452229667
SAMP_0148,76.05341389248547,27.174763084633057,PARCEL_001,rice,103.95,51.84,87.81,1.24,6.54,604356.0566507111,3006230.262456369,0.09247585386037827,0.15964221954345703,0.15693560242652893,0.46856892108917236,0.19582590460777283,0.1349910944700241,35.20425033569336,33.96092987060547,30.834819793701172,1.3833036422729492,0.4982111350867327,0.45384895137242015,0.49175616534691813
